state_fips_A,county_fips_A,state_fips_B,county_fips_B,B_to_A_migration
042,077,037,055,-11
042,077,037,057,8
042,077,037,067,130
042,077,037,081,-31
042,077,037,093,-4
042,077,037,113,-2
042,077,037,119,7
042,077,037,129,-36
042,077,037,133,-31
042,077,037,135,30
042,077,037,143,-9
042,077,037,157,-10
042,077,037,183,21
042,077,037,189,-3
042,077,037,195,-4
042,077,038,035,-6
042,077,038,059,13
042,077,038,101,-5
042,077,039,017,29
042,077,039,035,67
042,077,039,049,40
042,077,039,057,-26
042,077,039,061,-43
042,077,039,095,3
042,077,039,097,-8
042,077,039,133,-12
042,077,039,145,39
042,077,039,173,15
042,077,040,109,-33
042,077,040,143,-43
042,077,041,003,-26
042,077,041,005,-167
042,077,041,017,-159
042,077,041,051,-26
042,077,042,001,10
042,077,042,003,-256
042,077,042,007,31
042,077,042,011,46
042,077,042,013,-19
042,077,042,015,12
042,077,042,017,-105
042,077,042,019,-22
042,077,042,021,66
042,077,042,023,22
042,077,042,025,713
042,077,042,027,-23
042,077,042,029,-50
042,077,042,033,-18
042,077,042,035,-89
042,077,042,037,-122
042,077,042,039,10
042,077,042,041,-3
042,077,042,043,-96
042,077,042,045,-57
042,077,042,047,1
042,077,042,049,94
042,077,042,053,-9
042,077,042,055,-17
042,077,042,059,2
042,077,042,061,-20
042,077,042,063,-151
042,077,042,065,-7
042,077,042,067,8
042,077,042,069,15
042,077,042,071,113
042,077,042,075,206
042,077,042,079,-648
042,077,042,081,-123
042,077,042,083,-6
042,077,042,085,-3
042,077,042,089,-52
042,077,042,091,46
042,077,042,093,99
042,077,042,095,-268
042,077,042,097,112
042,077,042,099,-8
042,077,042,101,-760
042,077,042,103,-10
042,077,042,105,-8
042,077,042,107,206
042,077,042,109,24
042,077,042,111,-12
042,077,042,113,-9
042,077,042,115,4
042,077,042,117,-15
042,077,042,119,-24
042,077,042,121,-13
042,077,042,123,-1
042,077,042,125,-6
042,077,042,127,6
042,077,042,129,-4
042,077,042,131,-12
042,077,042,133,-199
042,077,044,003,-13
042,077,044,007,-11
042,077,045,013,-25
042,077,045,019,1
042,077,045,035,-7
042,077,045,043,-19
042,077,045,045,-57
042,077,045,051,-34
042,077,045,073,-143
042,077,045,075,-8
042,077,045,079,-3
042,077,045,083,-185
042,077,046,013,-16
042,077,046,099,4
042,077,047,037,-31
042,077,047,073,-41
042,077,047,093,14
042,077,047,157,-48
042,077,047,165,23
042,077,048,027,9
042,077,048,029,19
042,077,048,055,-7
042,077,048,093,-1
042,077,048,113,27
042,077,048,141,448
042,077,048,157,-173
042,077,048,201,-89
042,077,048,225,-16
042,077,048,339,-86
042,077,048,399,-1
042,077,048,439,-168
042,077,048,453,-8
042,077,048,473,-25
042,077,048,475,-29
042,077,048,491,-199
042,077,049,035,-41
042,077,050,007,-9
042,077,050,017,-3
042,077,050,021,-2
042,077,051,059,218
042,077,051,087,-89
042,077,051,101,-1
042,077,051,121,-1
042,077,051,137,31
042,077,051,177,45
042,077,051,510,21
042,077,051,540,15
042,077,051,550,-142
042,077,051,570,15
042,077,051,680,-11
042,077,051,710,-43
042,077,051,810,-21
042,077,053,011,-4
042,077,053,033,-27
042,077,053,035,-20
042,077,053,053,-37
042,077,053,057,-1
042,077,053,061,57
042,077,054,009,10
042,077,054,037,-5
042,077,054,039,-31
042,077,054,051,-3
042,077,054,061,-41
042,077,054,097,-19
042,077,055,079,-87
042,077,055,101,3
042,077,072,003,13
042,077,072,013,58
042,077,072,019,7
042,077,072,025,84
042,077,072,027,-19
042,077,072,029,13
042,077,072,043,7
042,077,072,053,7
042,077,072,065,78
042,077,072,075,-38
042,077,072,077,83
042,077,072,081,4
042,077,072,087,-20
042,077,072,099,-30
042,077,072,105,14
042,077,072,113,216
042,077,072,119,-48
042,077,072,125,28
042,077,072,127,53
042,077,072,141,-31
042,077,072,143,95
042,079,001,073,7
042,079,001,125,10
042,079,002,020,26
042,079,004,013,-1
042,079,005,103,-25
042,079,006,029,9
042,079,006,037,213
042,079,006,059,57
042,079,006,061,-9
042,079,006,065,-14
042,079,006,073,-9
042,079,006,075,-11
042,079,006,087,-10
042,079,008,013,9
042,079,008,031,-15
042,079,008,101,6
042,079,009,001,12
042,079,009,003,-169
042,079,009,007,4
042,079,009,009,2
042,079,010,003,-34
042,079,010,005,11
042,079,011,001,-13
042,079,012,009,-26
042,079,012,011,-24
042,079,012,015,11
042,079,012,017,-6
042,079,012,033,-8
042,079,012,053,-78
042,079,012,057,-20
042,079,012,069,17
042,079,012,071,-16
042,079,012,073,-19
042,079,012,081,-256
042,079,012,083,7
042,079,012,086,54
042,079,012,087,6
042,079,012,093,7
042,079,012,095,20
042,079,012,097,-215
042,079,012,099,-101
042,079,012,101,60
042,079,012,103,-8
042,079,012,105,-398
042,079,012,111,-60
042,079,012,113,-29
042,079,012,115,-17
042,079,012,127,5
042,079,013,009,-17
042,079,013,089,12
042,079,013,121,-22
042,079,013,139,6
042,079,013,145,-5
042,079,013,255,-11
042,079,015,003,3
042,079,017,031,-62
042,079,017,089,-9
042,079,017,173,-26
042,079,018,003,-18
042,079,018,157,-13
042,079,019,013,-10
042,079,021,067,14
042,079,023,003,-10
042,079,023,005,-20
042,079,023,009,41
042,079,023,029,-8
042,079,024,003,4
042,079,024,005,-5
042,079,024,011,15
042,079,024,017,13
042,079,024,021,16
042,079,024,025,-23
042,079,024,031,6
042,079,024,033,-59
042,079,024,037,-19
042,079,024,045,27
042,079,024,510,9
042,079,025,001,6
042,079,025,013,76
042,079,025,015,-6
042,079,025,017,6
042,079,025,025,-2
042,079,025,027,45
042,079,026,065,-8
042,079,026,073,-24
042,079,026,129,-1
042,079,026,139,9
042,079,026,147,-22
042,079,026,149,5
042,079,026,157,21
042,079,026,163,-9
042,079,027,123,9
042,079,028,089,-13
042,079,028,115,-46
042,079,029,047,-10
042,079,029,095,-33
042,079,031,123,94
042,079,031,133,-8
042,079,031,145,-3
042,079,032,003,33
042,079,034,001,8
042,079,034,003,57
042,079,034,005,38
042,079,034,007,42
042,079,034,011,7
042,079,034,013,177
042,079,034,015,3
042,079,034,017,155
042,079,034,019,130
042,079,034,021,11
042,079,034,023,108
042,079,034,025,71
042,079,034,027,53
042,079,034,029,58
042,079,034,031,426
042,079,034,035,14
042,079,034,037,72
042,079,034,039,116
042,079,034,041,48
042,079,036,001,31
042,079,036,005,816
042,079,036,007,17
042,079,036,013,10
042,079,036,017,9
042,079,036,023,24
042,079,036,027,92
042,079,036,033,53
042,079,036,045,6
042,079,036,047,728
042,079,036,055,-26
042,079,036,059,90
042,079,036,061,-12
042,079,036,065,-13
042,079,036,067,25
042,079,036,069,-9
042,079,036,071,33
042,079,036,075,124
042,079,036,079,4
042,079,036,081,419
042,079,036,083,-5
042,079,036,085,140
042,079,036,087,3
042,079,036,103,427
042,079,036,107,10
042,079,036,109,-71
042,079,036,117,18
042,079,036,119,57
042,079,037,081,-4
042,079,037,097,-28
042,079,037,119,72
042,079,037,129,13
042,079,037,133,-79
042,079,037,155,-36
042,079,037,183,-13
042,079,039,029,-29
042,079,039,035,23
042,079,039,049,2
042,079,039,093,1
042,079,039,133,22
042,079,039,153,16
042,079,039,155,41
042,079,040,031,-40
042,079,041,003,-17
042,079,041,051,-66
042,079,042,001,-41
042,079,042,003,-48
042,079,042,007,-6
042,079,042,009,-1
042,079,042,011,167
042,079,042,013,15
042,079,042,015,16
042,079,042,017,68
042,079,042,019,5
042,079,042,021,-54
042,079,042,023,-12
042,079,042,025,164
042,079,042,027,-240
042,079,042,029,-13
042,079,042,033,-9
042,079,042,035,-19
042,079,042,037,170
042,079,042,041,-15
042,079,042,043,16
042,079,042,045,-151
042,079,042,047,4
042,079,042,049,-50
042,079,042,051,-30
042,079,042,053,13
042,079,042,055,-9
042,079,042,059,-7
042,079,042,061,-52
042,079,042,063,-49
042,079,042,065,13
042,079,042,067,60
042,079,042,069,-222
042,079,042,071,60
042,079,042,073,-2
042,079,042,075,-4
042,079,042,077,648
042,079,042,081,-114
042,079,042,083,-21
042,079,042,085,-46
042,079,042,089,-87
042,079,042,091,-87
042,079,042,093,-48
042,079,042,095,175
042,079,042,097,-1
042,079,042,099,31
042,079,042,101,-138
042,079,042,103,34
042,079,042,105,2
042,079,042,107,-115
042,079,042,109,23
042,079,042,111,9
042,079,042,113,-2
042,079,042,115,-24
042,079,042,117,-3
042,079,042,119,15
042,079,042,121,-18
042,079,042,123,0
042,079,042,125,6
042,079,042,127,6
042,079,042,129,15
042,079,042,131,-42
042,079,042,133,-47
042,079,044,009,14
042,079,045,009,-5
042,079,045,019,-26
042,079,045,045,-41
042,079,045,051,-15
042,079,045,063,9
042,079,045,079,-33
042,079,045,091,53
042,079,047,189,3
042,079,048,001,-7
042,079,048,029,36
042,079,048,039,15
042,079,048,051,-9
042,079,048,053,-48
042,079,048,121,-23
042,079,048,157,-51
042,079,048,201,-18
042,079,048,309,38
042,079,048,375,4
042,079,048,381,-31
042,079,048,439,-103
042,079,048,453,6
042,079,048,459,-11
042,079,049,035,150
042,079,050,019,12
042,079,050,023,-4
042,079,051,001,-5
042,079,051,013,6
042,079,051,059,-89
042,079,051,153,-11
042,079,051,179,16
042,079,051,650,34
042,079,051,710,-29
042,079,051,760,-38
042,079,051,810,25
042,079,053,033,-24
042,079,053,053,-15
042,079,053,067,36
042,079,054,009,-4
042,079,054,061,-28
042,079,055,025,9
042,079,072,025,67
042,079,072,029,92
042,079,072,031,160
042,079,072,035,9
042,079,072,057,9
042,079,072,077,21
042,079,072,107,-134
042,081,004,003,-25
042,081,004,013,-70
042,081,004,019,9
042,081,006,037,43
042,081,006,059,21
042,081,006,067,11
042,081,008,041,38
042,081,009,001,55
042,081,009,009,7
042,081,010,003,-15
042,081,011,001,36
042,081,012,005,9
042,081,012,011,36
042,081,012,021,29
042,081,012,031,-20
042,081,012,057,36
042,081,012,071,5
042,081,012,081,3
042,081,012,086,25
042,081,012,101,6
042,081,012,103,-26
042,081,012,117,-16
042,081,012,127,32
042,081,017,031,-7
042,081,017,063,-76
042,081,017,119,-11
042,081,018,105,51
042,081,018,141,-2
042,081,021,047,-30
042,081,021,195,9
042,081,021,229,11
042,081,023,005,-56
042,081,023,029,-5
042,081,023,031,-7
042,081,024,001,16
042,081,024,005,272
042,081,024,021,16
042,081,024,025,10
042,081,024,031,5
042,081,024,045,26
042,081,024,047,3
042,081,024,510,13
042,081,025,005,106
042,081,025,023,-11
042,081,026,125,-20
042,081,028,047,-16
042,081,029,029,8
042,081,029,169,-18
042,081,029,189,6
042,081,032,003,4
042,081,033,015,59
042,081,034,003,8
042,081,034,007,-44
042,081,034,013,6
042,081,034,019,42
042,081,034,033,14
042,081,035,005,-5
042,081,036,005,11
042,081,036,007,-25
042,081,036,013,22
042,081,036,015,17
042,081,036,045,3
042,081,036,047,15
042,081,036,055,-25
042,081,036,061,3
042,081,036,075,-15
042,081,036,085,7
042,081,036,103,59
042,081,036,119,30
042,081,036,123,2
042,081,037,019,-4
042,081,037,031,-15
042,081,037,051,-29
042,081,037,067,2
042,081,037,119,2
042,081,037,129,2
042,081,037,183,-14
042,081,039,037,-12
042,081,039,057,-2
042,081,039,153,-11
042,081,039,169,-6
042,081,040,109,-4
042,081,042,001,18
042,081,042,003,-59
042,081,042,005,-1
042,081,042,007,-7
042,081,042,009,17
042,081,042,011,-61
042,081,042,013,-26
042,081,042,015,-59
042,081,042,017,11
042,081,042,019,-14
042,081,042,021,0
042,081,042,025,-3
042,081,042,027,-169
042,081,042,029,73
042,081,042,033,-3
042,081,042,035,-175
042,081,042,037,356
042,081,042,039,-120
042,081,042,041,56
042,081,042,043,-51
042,081,042,045,-18
042,081,042,047,33
042,081,042,049,32
042,081,042,055,16
042,081,042,061,-16
042,081,042,063,-90
042,081,042,065,18
042,081,042,069,62
042,081,042,071,15
042,081,042,073,10
042,081,042,075,-38
042,081,042,077,123
042,081,042,079,114
042,081,042,083,-26
042,081,042,085,-28
042,081,042,087,-25
042,081,042,089,-383
042,081,042,091,61
042,081,042,093,7
042,081,042,095,-33
042,081,042,097,-59
042,081,042,099,-2
042,081,042,101,-173
042,081,042,105,12
042,081,042,107,63
042,081,042,109,82
042,081,042,111,-10
042,081,042,113,-24
042,081,042,115,-19
042,081,042,117,123
042,081,042,119,103
042,081,042,121,-7
042,081,042,125,-11
042,081,042,129,7
042,081,042,131,-31
042,081,042,133,100
042,081,044,007,8
042,081,045,015,-14
042,081,045,079,-10
042,081,045,091,-7
042,081,048,027,3
042,081,048,113,-58
042,081,048,201,10
042,081,048,439,-7
042,081,048,453,-4
042,081,049,021,9
042,081,049,057,-6
042,081,050,023,-4
042,081,051,041,3
042,081,051,047,5
042,081,051,153,80
042,081,051,810,-72
042,081,054,033,-78
042,081,055,133,3
042,081,055,139,-19
042,083,005,071,12
042,083,006,037,23
042,083,010,003,1
042,083,011,001,5
042,083,012,011,5
042,083,012,055,6
042,083,012,057,-20
042,083,012,069,68
042,083,012,071,6
042,083,012,083,5
042,083,012,105,-64
042,083,012,113,10
042,083,018,073,3
042,083,018,085,9
042,083,021,111,3
042,083,024,015,-7
042,083,024,045,-5
042,083,026,035,-36
042,083,026,125,-40
042,083,026,139,-9
042,083,026,163,-8
042,083,027,161,3
042,083,032,003,36
042,083,033,007,-29
042,083,033,011,-25
042,083,034,009,-26
042,083,034,021,2
042,083,035,005,-6
042,083,035,031,3
042,083,036,003,-78
042,083,036,009,111
042,083,036,013,9
042,083,036,029,-6
042,083,036,055,3
042,083,036,059,2
042,083,036,065,-33
042,083,036,101,0
042,083,037,001,-43
042,083,037,021,-8
042,083,037,077,11
042,083,037,081,-10
042,083,039,003,-8
042,083,039,013,13
042,083,039,017,-8
042,083,039,035,-19
042,083,039,049,-20
042,083,039,061,-7
042,083,039,143,100
042,083,039,153,4
042,083,039,155,5
042,083,039,169,5
042,083,040,143,3
042,083,042,001,-4
042,083,042,003,-109
042,083,042,005,-6
042,083,042,011,30
042,083,042,013,37
042,083,042,015,-5
042,083,042,017,30
042,083,042,019,-43
042,083,042,023,35
042,083,042,027,-8
042,083,042,029,13
042,083,042,031,-17
042,083,042,033,-118
042,083,042,035,14
042,083,042,039,7
042,083,042,041,-26
042,083,042,043,23
042,083,042,047,11
042,083,042,049,-89
042,083,042,053,0
042,083,042,063,9
042,083,042,065,3
042,083,042,069,-7
042,083,042,071,-1
042,083,042,073,23
042,083,042,075,-16
042,083,042,077,6
042,083,042,079,21
042,083,042,081,26
042,083,042,085,-11
042,083,042,087,-71
042,083,042,089,27
042,083,042,091,-12
042,083,042,093,-6
042,083,042,095,3
042,083,042,097,-7
042,083,042,101,92
042,083,042,103,12
042,083,042,105,78
042,083,042,107,-2
042,083,042,115,21
042,083,042,117,5
042,083,042,123,8
042,083,042,125,-33
042,083,042,127,-4
042,083,042,131,98
042,083,042,133,18
042,083,045,083,114
042,083,047,073,-2
042,083,048,015,23
042,083,048,027,73
042,083,048,029,27
042,083,048,037,-76
042,083,048,085,-25
042,083,048,187,6
042,083,048,201,64
042,083,048,303,-23
042,083,048,339,13
042,083,049,019,1
042,083,051,043,-15
042,083,051,059,-18
042,083,051,167,-3
042,083,051,510,-18
042,083,053,061,-16
042,083,054,045,-3
042,083,054,081,-5
042,085,001,017,-20
042,085,001,097,4
042,085,001,121,3
042,085,002,020,35
042,085,004,013,-26
042,085,005,013,-2
042,085,005,015,-38
042,085,005,033,37
042,085,005,145,86
042,085,006,013,12
042,085,006,039,11
042,085,006,053,51
042,085,006,059,2
042,085,006,067,-7
042,085,006,071,7
042,085,006,075,11
042,085,006,077,11
042,085,006,107,5
042,085,008,041,-15
042,085,008,059,31
042,085,009,001,4
042,085,009,009,13
042,085,009,015,-3
042,085,010,003,-1
042,085,011,001,-3
042,085,012,009,18
042,085,012,011,18
042,085,012,019,-107
042,085,012,031,-27
042,085,012,055,27
042,085,012,057,56
042,085,012,063,-29
042,085,012,071,-20
042,085,012,097,-21
042,085,012,099,2
042,085,012,101,-7
042,085,012,105,24
042,085,012,117,-11
042,085,013,095,11
042,085,013,183,6
042,085,017,031,7
042,085,017,161,-5
042,085,018,027,-1
042,085,018,035,24
042,085,018,071,-3
042,085,018,109,16
042,085,018,125,-2
042,085,018,127,4
042,085,018,167,-8
042,085,019,103,-17
042,085,020,061,21
042,085,020,173,-11
042,085,021,015,17
042,085,022,073,4
042,085,022,101,4
042,085,023,015,-2
042,085,023,017,-3
042,085,024,003,2
042,085,024,021,-6
042,085,024,023,-27
042,085,024,031,2
042,085,024,039,-23
042,085,024,045,-22
042,085,024,047,2
042,085,024,510,1
042,085,025,009,18
042,085,025,023,5
042,085,025,025,-19
042,085,026,069,4
042,085,026,111,7
042,085,026,125,6
042,085,028,075,2
042,085,029,165,-15
042,085,029,195,2
042,085,029,217,-26
042,085,031,001,33
042,085,032,003,10
042,085,033,015,22
042,085,034,021,12
042,085,034,041,9
042,085,035,005,15
042,085,035,049,1
042,085,036,001,5
042,085,036,013,45
042,085,036,047,2
042,085,036,063,-22
042,085,036,071,1
042,085,036,073,11
042,085,036,085,2
042,085,036,103,11
042,085,037,051,9
042,085,037,097,-14
042,085,037,183,14
042,085,038,035,-1
042,085,039,001,-5
042,085,039,007,28
042,085,039,009,-6
042,085,039,013,7
042,085,039,023,-21
042,085,039,029,15
042,085,039,035,-16
042,085,039,049,-10
042,085,039,061,-3
042,085,039,063,-9
042,085,039,075,12
042,085,039,077,-17
042,085,039,083,-82
042,085,039,085,2
042,085,039,093,6
042,085,039,095,-6
042,085,039,099,2
042,085,039,103,85
042,085,039,113,-36
042,085,039,117,14
042,085,039,133,8
042,085,039,151,10
042,085,039,153,-53
042,085,039,155,101
042,085,039,159,-3
042,085,039,165,-115
042,085,039,169,12
042,085,040,109,35
042,085,041,005,9
042,085,041,051,23
042,085,042,001,11
042,085,042,003,-203
042,085,042,005,9
042,085,042,007,86
042,085,042,009,5
042,085,042,011,21
042,085,042,015,19
042,085,042,017,68
042,085,042,019,-83
042,085,042,021,12
042,085,042,027,61
042,085,042,029,9
042,085,042,031,-13
042,085,042,033,18
042,085,042,035,4
042,085,042,039,-39
042,085,042,041,11
042,085,042,043,7
042,085,042,045,3
042,085,042,049,-152
042,085,042,051,-14
042,085,042,053,-1
042,085,042,055,14
042,085,042,059,4
042,085,042,063,-60
042,085,042,065,32
042,085,042,067,16
042,085,042,069,13
042,085,042,071,34
042,085,042,073,-85
042,085,042,075,5
042,085,042,077,3
042,085,042,079,46
042,085,042,081,28
042,085,042,083,11
042,085,042,087,3
042,085,042,089,-128
042,085,042,091,-208
042,085,042,097,-14
042,085,042,101,252
042,085,042,103,11
042,085,042,107,1
042,085,042,111,-41
042,085,042,115,32
042,085,042,117,8
042,085,042,121,16
042,085,042,123,-11
042,085,042,125,86
042,085,042,129,-78
042,085,042,133,-2
042,085,047,019,1
042,085,047,047,12
042,085,048,113,7
042,085,048,339,-36
042,085,048,439,7
042,085,049,011,12
042,085,051,013,2
042,085,051,053,-33
042,085,051,059,-24
042,085,051,061,40
042,085,051,085,-16
042,085,051,117,7
042,085,051,153,3
042,085,051,185,6
042,085,051,810,-46
042,085,053,033,32
042,085,053,035,-28
042,085,054,003,1
042,085,054,029,18
042,085,054,037,10
042,085,054,051,-20
042,085,054,097,54
042,085,054,107,7
042,087,002,198,-12
042,087,005,045,18
042,087,006,037,23
042,087,006,065,-5
042,087,012,031,8
042,087,012,069,7
042,087,012,097,5
042,087,012,127,6
042,087,017,031,-10
042,087,017,183,24
042,087,018,027,-1
042,087,020,045,-14
042,087,020,113,-22
042,087,020,117,-4
042,087,020,205,7
042,087,022,079,-14
042,087,026,125,-4
042,087,029,101,-9
042,087,029,183,-17
042,087,029,187,-13
042,087,033,009,-15
042,087,036,007,14
042,087,036,119,9
042,087,037,111,25
042,087,037,159,9
042,087,039,029,6
042,087,039,099,2
042,087,040,013,8
042,087,041,019,7
042,087,042,001,-10
042,087,042,003,-39
042,087,042,011,-4
042,087,042,013,-57
042,087,042,015,-29
042,087,042,017,-9
042,087,042,019,-5
042,087,042,021,-19
042,087,042,027,-58
042,087,042,029,-54
042,087,042,033,18
042,087,042,035,-99
042,087,042,041,-47
042,087,042,043,-154
042,087,042,045,19
042,087,042,049,-13
042,087,042,051,-2
042,087,042,055,-7
042,087,042,059,-3
042,087,042,061,394
042,087,042,063,-13
042,087,042,067,23
042,087,042,071,63
042,087,042,073,15
042,087,042,081,25
042,087,042,083,71
042,087,042,085,-3
042,087,042,089,1
042,087,042,091,-2
042,087,042,095,-6
042,087,042,097,-39
042,087,042,099,-12
042,087,042,101,9
042,087,042,109,-37
042,087,042,111,1
042,087,042,119,-4
042,087,042,123,-21
042,087,042,129,-20
042,087,042,133,-48
042,087,045,083,-7
042,087,048,067,-64
042,087,048,113,69
042,087,048,145,-14
042,087,051,003,4
042,087,051,061,3
042,087,051,740,-21
042,087,053,063,1
042,087,055,133,-15
042,087,056,001,-3
042,087,056,039,-16
042,087,072,021,9
042,089,001,097,-37
042,089,004,013,-138
042,089,006,037,71
042,089,006,039,29
042,089,006,053,16
042,089,006,071,-10
042,089,006,073,-65
042,089,008,031,188
042,089,009,003,-15
042,089,009,009,64
042,089,009,011,-6
042,089,010,001,-38
042,089,010,003,-13
042,089,011,001,-52
042,089,012,015,-8
042,089,012,017,-29
042,089,012,031,-25
042,089,012,053,-69
042,089,012,055,50
042,089,012,069,-16
042,089,012,083,44
042,089,012,086,28
042,089,012,095,-14
042,089,012,101,-20
042,089,012,103,97
042,089,012,127,-262
042,089,013,029,380
042,089,013,047,-24
042,089,013,051,-10
042,089,013,053,-101
042,089,013,057,-14
042,089,013,121,-63
042,089,013,127,-46
042,089,015,001,-6
042,089,015,007,23
042,089,017,031,-10
042,089,017,141,-3
042,089,018,043,-40
042,089,018,097,-2
042,089,019,013,-9
042,089,022,071,-13
042,089,024,003,-11
042,089,024,021,-19
042,089,024,047,4
042,089,024,510,-35
042,089,025,017,-11
042,089,025,021,-23
042,089,025,025,-22
042,089,025,027,-6
042,089,028,027,25
042,089,029,089,-13
042,089,029,101,-17
042,089,029,510,25
042,089,032,003,-11
042,089,034,003,367
042,089,034,005,38
042,089,034,007,7
042,089,034,011,-18
042,089,034,013,-17
042,089,034,015,4
042,089,034,017,62
042,089,034,019,-15
042,089,034,021,-16
042,089,034,023,110
042,089,034,025,-38
042,089,034,027,320
042,089,034,029,76
042,089,034,031,363
042,089,034,035,59
042,089,034,037,53
042,089,034,039,455
042,089,034,041,271
042,089,035,051,-10
042,089,035,059,-6
042,089,036,005,405
042,089,036,029,-20
042,089,036,047,346
042,089,036,055,-19
042,089,036,059,58
042,089,036,061,217
042,089,036,067,-4
042,089,036,071,78
042,089,036,081,-180
042,089,036,085,102
042,089,036,087,6
042,089,036,091,-20
042,089,036,101,58
042,089,036,103,-47
042,089,036,105,20
042,089,036,111,5
042,089,036,119,-55
042,089,037,011,-5
042,089,037,019,-16
042,089,037,021,-28
042,089,037,035,11
042,089,037,049,2
042,089,037,081,-5
042,089,037,119,-6
042,089,037,133,-34
042,089,037,171,-15
042,089,037,181,-10
042,089,037,183,-125
042,089,037,191,-18
042,089,037,193,88
042,089,038,015,-12
042,089,039,041,-16
042,089,039,061,-119
042,089,039,089,23
042,089,039,153,-14
042,089,040,087,13
042,089,042,003,21
042,089,042,009,46
042,089,042,011,4
042,089,042,013,-22
042,089,042,015,-1
042,089,042,017,217
042,089,042,019,-8
042,089,042,021,-19
042,089,042,025,-99
042,089,042,027,-89
042,089,042,029,763
042,089,042,031,-11
042,089,042,035,-17
042,089,042,037,-76
042,089,042,041,-74
042,089,042,043,-144
042,089,042,045,9
042,089,042,053,-3
042,089,042,055,-306
042,089,042,057,-3
042,089,042,059,3
042,089,042,061,-6
042,089,042,063,-49
042,089,042,069,-155
042,089,042,071,-123
042,089,042,073,48
042,089,042,075,-112
042,089,042,077,52
042,089,042,079,87
042,089,042,081,383
042,089,042,083,-27
042,089,042,085,128
042,089,042,087,-1
042,089,042,091,110
042,089,042,093,-28
042,089,042,095,-909
042,089,042,097,8
042,089,042,099,-7
042,089,042,101,-241
042,089,042,103,215
042,089,042,107,-11
042,089,042,109,8
042,089,042,113,-20
042,089,042,115,3
042,089,042,119,-1
042,089,042,123,3
042,089,042,125,-101
042,089,042,127,-38
042,089,042,129,-6
042,089,042,131,27
042,089,042,133,43
042,089,044,003,74
042,089,044,007,-9
042,089,045,041,-16
042,089,045,045,-48
042,089,045,051,-33
042,089,045,079,-19
042,089,047,065,22
042,089,047,093,-7
042,089,047,125,-56
042,089,047,149,-52
042,089,048,029,-25
042,089,048,157,22
042,089,048,303,-46
042,089,048,485,-46
042,089,049,049,53
042,089,050,007,-5
042,089,051,087,-43
042,089,051,121,18
042,089,051,159,25
042,089,051,710,60
042,089,051,720,-9
042,089,051,810,26
042,089,053,033,-7
042,089,053,053,8
042,089,053,061,-7
042,089,055,127,-16
042,089,072,021,1
042,089,072,097,28
042,091,001,003,-73
042,091,001,049,-17
042,091,001,055,-4
042,091,001,073,48
042,091,001,081,-15
042,091,001,095,-13
042,091,001,103,-2
042,091,001,125,-39
042,091,002,020,-40
042,091,004,005,-70
042,091,004,013,-134
042,091,004,019,-1
042,091,004,027,61
042,091,005,131,8
042,091,006,001,2
042,091,006,013,2
042,091,006,037,-352
042,091,006,047,-82
042,091,006,053,-7
042,091,006,059,-213
042,091,006,065,6
042,091,006,067,52
042,091,006,071,-9
042,091,006,073,-12
042,091,006,075,44
042,091,006,077,-5
042,091,006,081,-46
042,091,006,085,-25
042,091,006,095,12
042,091,006,113,14
042,091,006,115,-5
042,091,008,005,-90
042,091,008,014,-47
042,091,008,015,-10
042,091,008,031,-85
042,091,008,035,-21
042,091,008,037,13
042,091,008,041,-139
042,091,008,059,-89
042,091,008,077,21
042,091,008,119,-10
042,091,009,001,65
042,091,009,003,-71
042,091,009,005,6
042,091,009,009,65
042,091,009,011,-25
042,091,009,013,-104
042,091,009,015,15
042,091,010,001,22
042,091,010,003,4
042,091,010,005,-102
042,091,011,001,-16
042,091,012,001,27
042,091,012,009,32
042,091,012,011,69
042,091,012,015,-42
042,091,012,021,-108
042,091,012,031,-193
042,091,012,035,-8
042,091,012,057,-12
042,091,012,061,-14
042,091,012,063,-8
042,091,012,069,38
042,091,012,071,-34
042,091,012,073,-6
042,091,012,081,18
042,091,012,083,-27
042,091,012,085,102
042,091,012,086,-98
042,091,012,095,-76
042,091,012,097,1
042,091,012,099,-24
042,091,012,101,-50
042,091,012,103,5
042,091,012,105,-22
042,091,012,109,-83
042,091,012,115,38
042,091,012,127,64
042,091,013,051,-17
042,091,013,059,-8
042,091,013,067,49
042,091,013,077,8
042,091,013,089,4
042,091,013,113,-30
042,091,013,117,10
042,091,013,121,-113
042,091,013,127,39
042,091,013,133,-14
042,091,013,135,-92
042,091,013,215,-71
042,091,013,285,-2
042,091,013,293,-25
042,091,013,299,-21
042,091,015,003,58
042,091,015,007,11
042,091,016,001,-27
042,091,016,017,-1
042,091,016,019,-1
042,091,016,027,46
042,091,016,071,46
042,091,017,019,82
042,091,017,031,139
042,091,017,043,-146
042,091,017,087,-17
042,091,017,097,-114
042,091,017,197,47
042,091,018,039,-6
042,091,018,073,-7
042,091,018,085,-4
042,091,018,089,-35
042,091,018,097,8
042,091,018,105,-18
042,091,018,107,-34
042,091,018,141,-29
042,091,018,157,-8
042,091,019,049,-19
042,091,020,045,-30
042,091,020,091,-86
042,091,020,097,13
042,091,020,161,-12
042,091,020,169,4
042,091,021,015,60
042,091,021,047,-8
042,091,021,067,-26
042,091,021,111,19
042,091,021,225,-17
042,091,022,033,27
042,091,022,051,-4
042,091,022,071,-9
042,091,023,001,-2
042,091,023,005,9
042,091,023,009,-12
